Commentaire ID,Texte du commentaire
Ugwq6JsEcMgidgUY9-R4AaABAg,"Toujours des campagnes mensongères et de balivernes contre le président Vladimir Poutine,  ce quoi cette haine viscérale contre un homme qui ne veut que le bien de tous les peuples du monde dans un monde multipolaire avec un nouvel ordre mondiale 😅😅😅😅"
UgztjQUmlWmYanGyu5N4AaABAg,"Partez faire ça sur Biden, vos présidents ne donnent pas envie"
UgyxBGhzdYPmM18MPwV4AaABAg,Poutine et Le Meur président au monde île diffèrent avec le genocidaire européen et américain
Ugz0KNYod40-sYxuWdJ4AaABAg,"Uraaaa Russie, les seuls qui peuvent dire aux américains aller vous faire foutre 😅😅😅😅😅"
UgysYXDl7isAD29uh7B4AaABAg,Vous devrait nous parler certains ductateur européen comme Sarkozy Napoléon général de Gaul et tout le durigens américain
UgzXUaAdzEvFXvn4E2t4AaABAg,Certainement ! Nous le protégeons ! ! 140 millions de Russes !
UgyWpnzIWQRg4Wgexhp4AaABAg,"Il a humilié Macron,  il l&#39;a limité 😂😂😂"
UgwMtoD3QJLsT1pPaxZ4AaABAg,C&#39;est quoi le problème alors s&#39;Il obsédé par sa sécurité? vous voulez qu&#39;Il reste naïf c&#39;est bien ça?
UgxUsUw5-CQXGmvkivl4AaABAg,Khadafi n&#39;a pas été mis à mort par les Libyens mais par l&#39;OTAN
Ugw3UDGNJth9y5aR_OZ4AaABAg,Quelle comédie !<br>On est entrain de montrer ce qu&#39;est le haut niveau...Pas d&#39;amateurisme.
Ugzq6Z8KOOfVjQO7EIN4AaABAg,Si on veut tuer un gars on peut le faire. Aujourd&#39;hui tout ce que l&#39;on peut faire c&#39;est augmenter la protection mais clairement c&#39;est impossible d&#39;eviter des gens qui ont decider ( ou meme juste un type ) que tu dois quitter la planete.
UgwkAsD0Dv51k3v_IiV4AaABAg,"Vraiment je ne sais même pas pourquoi j&#39;ai pris mon temps de regarder ces mensonges 😂😂😂 c&#39;est évident qu&#39;il assure ça sécurité par ce que vous êtes des assassins tueur des chefs d&#39;états,,vive Poutine Rip Khadafi"
UgzfPD7Z_dA7u9wTJ_l4AaABAg,invincible pour l&#39;occident... j&#39;apprends comment faire la politique avec l&#39;occident
UgxzfE6pBZeXkLCDtb14AaABAg,J&#39;attends la visite de keke rose alias macron en Ukraine 🤔
UgyyIPPacBetjrpGTth4AaABAg,C&#39;est parce qu&#39;il a trooop d&#39;ennemis 😆
UgxzMFG6x3__0vIfc-R4AaABAg,Merci de confirmer que Poutine est l&#39;homme le plus important du monde😅. C&#39;est grâce à votre obsession pour lui qu&#39;il l&#39;est devenu 😅
UgzNGwkwbFPZQV6RrgZ4AaABAg,Poutine  !!!!❤❤❤❤
UgwJFHhovI6CqSeco2B4AaABAg,COMME LE PROVERBE RUSSE DIT:CEUX QUI SONT DESTINES A SE NOYER NE FINIRONT PAS A ETRE PENDUS😊
Ugyqybh4glGFFyVav6d4AaABAg,"Alors vs avez voulu qu&#39;il soit moins regardant à sa propre sécurité pour que vs lui fassiez la peau. Il est l&#39;unique homme qui défie tout l&#39;occident, d&#39;où votre obsession machiavélique sur sa personne. Du moins, lui ne se fait pas gifler par des nuls comme votre Macron😂"
Ugz5Tfs7TmgJ-ZoY8xh4AaABAg,Un chef d’État reçoit une gifle d’un citoyen.  Où est le prestige de l’État ?  Je pense que le chef de n&#39;importe quel gang dans le monde a un meilleur prestige qu&#39;un chef d&#39;Etat qui n&#39;est qu&#39;un poste de gifles...Macron cherche-t-il le meilleur moyen d’assassiner Poutine malgré son incapacité à se protéger de la gifle d’un citoyen ?????
Ugxuu5MygpyxrlXVOxN4AaABAg,C&#39;est la France qui a percuté sa voiture par un missile. C&#39;est documenté et il n&#39;y a pas de doute la dessus.
UgxKD9RO3YGt2rAColF4AaABAg,Ce garde corps ressemble à clown 😅mais comme il ne peut pas connaître le mouvement du président ?
Ugx2-f1k-gj7a95KmSN4AaABAg,"Tu m&#39;étonnes les mondialiste, qu&#39;il est en train de detruire, feraient tout pour lui faire la peau😂. En tout cas les vitres des  portières sont moins épaisses que la voiture de Biden."
UgwfOp1BqJC3FVt7uc54AaABAg,"L&#39;intervenant à 6mn dit n&#39;importe quoi :<br>Pourquoi Poutine n&#39;utiliserait pas internet ? Ca n&#39;a aucune dangerosité, donc ce qu&#39;il dit n&#39;a aucun sens...<br>A 17mn : L&#39;intervenant parle des printemps arabes comme des libérations, mais ce sont plutôt des révolutions colorées, fomentées par les services américains !<br>A 18mn : Khadafi n&#39;a pas été tué &quot;par son peuple&quot;, mais par des agents étrangers de l&#39;OTAN... C&#39;est différent !<br>A 19mn : Poutine s&#39;inquiétait car il savait que le Co.vid 19 avait été créé en laboratoire, donc que c&#39;était une arme biologique."
UgxdgD7qCI1xc7R0Vr14AaABAg,"En vrai dire que ils aimeraient trop le président russe Vladimir Poutine <a href=""https://www.youtube.com/watch?v=60eVndD6SKk&amp;t=1346"">22:26</a>"
UgwBN7Dhar_dB97amS54AaABAg,il a parfaitement raison je suis son idée vraiment c’est super
UgxuB_ibIAkNwMOS44d4AaABAg,"Kadhaffi n&#39;est pas assassiné par son propre peuple,  il l&#39;a été par des agents infiltrés. Voilà la vérité."
UgzytIQV6Yd8qpM49YB4AaABAg,Le reportage du désespoirs. ... 😂
UgwmbFfSr9Z-4gV6O1t4AaABAg,"<a href=""https://www.youtube.com/watch?v=60eVndD6SKk&amp;t=1128"">18:48</a>  c&#39;est normal 😂😂😂 vous voulez quoi c&#39;est un humain nn ou bien ?"
Ugxsg07e6S3ansTxKxh4AaABAg,"Macron lui, à l&#39;nverse, recoit des tartes en pleine figure lors de cs déplacements  LOL"
Ugx2BNmYKBcRmjcVDHJ4AaABAg,"Vous voulez Quoi alors ? Vous voulez qu&#39;il soit facile à atteindre par la CIA, la plus grande organisation terroriste du monde ?"
UgzvoeHPaX3Fp85fRrV4AaABAg,"le gars il a assassiné entre 380 000 et 500 000 civils en Syrie alors il est une cible. il a peur de perdre le pouvoir, peur de se faire tuer, peur de tout le monde même de son cuisinier!"
UgzHuudLk8VofhfZkPt4AaABAg,😂😂😂 c&#39;est même étonnant que vous ayez autant d&#39;informations sur sa sécurité😂😂😂 je pense qu&#39;il doit renforcer encore sa sécurité😂😂😂
UgwHViBBAGREVtM8WFZ4AaABAg,Vous avez tuer Mohammed kadhafi pleese stop mentir
Ugz-bjSiuLmM7CPI38h4AaABAg,Il faut toujours des traitres pour faire les coups bas
UgzmTtee8Tqeq3akOP14AaABAg,"<a href=""https://www.youtube.com/watch?v=60eVndD6SKk&amp;t=394"">6:34</a> il a peur de se prendre une gifle 😂comme Macron😂😂😂"
UgylmSaKHM1MEPtPhVJ4AaABAg,Vive Poutine  le grand
Ugx4NaInGNaZ_AzRtAB4AaABAg,Pourquoi vous ne parlez pas de la sécurité du Président des États-Unis ?
UgwJFPnIIvY1oM2J-It4AaABAg,Si l&#39;occident le voulais mort il serait mort.
UgzUj-uSxcnBNw5Jwj94AaABAg,😂 il ne veut pas recevoir une gifle comme Macron😂 et jusque-là ça a l&#39;air de bien marcher😂😂😂
Ugw5ST9b6BVxrs71DQN4AaABAg,"LAISSEZ-NOUS MACRON SANS GARDES-DU-CORPS, JUSTE 5 MINUTES !<br>Vous allez voir, on va s&#39;en occupez, puisqu&#39;il disait-lui-même : &quot;Venez me chercher !&quot;<br>Je pense qu&#39;il n&#39;y aura pas de problème, vu que la population l&#39;apprécie ?"
UgyGMTpa7KMZMDrdL5F4AaABAg,Hum ca va pas bien sur le front ukrainien on dirait.
UgxGjAooWD1BPoIPTjd4AaABAg,"UN MONUMENT DE DESINFORMATION !<br>La voiture du président américain est encore plus blindée, donc j&#39;imagine que selon BFM c&#39;est un dictateur ?"
UgyHe6HGIBNEU2ypc_V4AaABAg,"Vous mentez parceque dans la même semaine , il rencontra un autre chef d&#39;etat, il l&#39;a pas fait, vous travaillez pour DGSE ou Mossad comme c&#39;est une television d&#39;un responsable israël."
Ugwu6r6oL7R0la8R2vN4AaABAg,Les 2 plus grands dictateurs  et propagande  pour contrôler leur peuple  c&#39;est pour ça que personne ne veut immigrer  en Russie et en Corée du Nord
UgzOA50Vw_rJxTOzdnd4AaABAg,Poutine est tout simplement discipliné et intelligent. Il ne serait pas en capacité de faire face au complot des usa et de leurs satellites européens. On essaie de le montrer comme un malade alors que c&#39;est tout à fait normal pour son investiture.
UgwJZvL421eFVRV2RmR4AaABAg,Propagande
UgzeObIiEpdzLTkr4GB4AaABAg,Avec tous ces Etats qui veulent l&#39;assassiner c&#39;est normal qu&#39;il se protège
UgzE6JkAHgG4Wqanpbh4AaABAg,La puto putine protéger j&#39;espère un corrompus 🖕🖕
UgxkJ-iHnMx7Up-gqDl4AaABAg,Même si BFM le dénigre souvent je vous jure que ces gens admirent vraiment le président Russe qui est le vrai dirigeant le plus puissant au monde.<br><br>Vive la Russie et Poutine le président de la fédération de Russie cc
UgzNzVINgv5gbP6f4It4AaABAg,Hooooo le président Poutine c&#39;est un don de Dieu. <br>Longue vie au grand président Poutine.
UgyQ6_q9bmBNkkhlXi94AaABAg,😂😂😂😂😂😂 😂😂😂😂😂😂😂😂😂😂😂
UgyyQSzxpJLYmrd_u9N4AaABAg,poutine &gt; macron
UgytQIL7El_wMJd0iF54AaABAg,"Bah pourquoi ils ont peur et de qui ? Ce sont des gens exquis qui aiment leur peuple , bienfaiteurs de l&#39;humanité comme leur propagande aime à le clamer . Arf ! . Ce qui me plaît c&#39;est que finalement ces gens vivent dans la peur permanente, et au final, quoi qu&#39;ils fassent , comme tous les dictateurs, ils mourront Seuls et détestés  , probablement de mort violente et prématurée..."
UgyDQ4xoF8cxzUnLOrB4AaABAg,❤❤❤ poutine ❤❤ merci
UgwLqOxtIZzQ6zb1Nhl4AaABAg,Macron très mal protégé il prend des gifles 🤕
UgxjJiHY3VREnBjYLZJ4AaABAg,Vous osez dire: le Dictateur Nord Coreen!!!. Vous êtes tellement mal eduqué que vous ne savez même distinguer la difference entre la nature de chaque pays et ses models democratiques. La France c&#39;est vraiment du cacas.
Ugwpl1U8cY6WsYB2flF4AaABAg,"Il a parfaitement raison, il y a tellement de tarés dans ce monde de tarés"
Ugw4jvTIjIhFexP4I354AaABAg,Le président français aussi est bien protège au milieu 10 milles policiers il cri viens me cherché 😂
UgyPvHs0G56HuEIo-dx4AaABAg,"Une conseil que je voulais donner aux autres presidents du monde est que de faire très attention au europens, ils sont tous des diables."
UgzsWO3Xl1Iqk8-hBPF4AaABAg,Tout les président du monde crains pour leurs vies alors pourquoi pas Mr Poutine 😅😅
Ugx_aWpJWkigDSHUZop4AaABAg,"Felication a monsieur Poutine pour cette batterie de protection. pourquoi il ne devrait pas etre protegé ? on  peut parler un peu de celui de vos president ? pourquoi macron porte des anti balle mtn ? juste parce quil est content ?<br>Le poutine d&#39;aujourdhui n&#39;a rien à avoir avec celui de 2000, ok dites nous pourquoi il devrait rester pareil ? ou bien parce que le Macron de son premier mandat est le mm que mtn ? des sale propagande qui n&#39;apporte que dalle finalemnt"
UgyzJxD3f2ocbFFaFLZ4AaABAg,"mdr la rencontre de Macron et Poutine en 2022 commenté de cette façon ? 😂arrêtez cette propagande svp. Macky Sall était aussi venu en 2022, il a été reçu autour d&#39;une petite table. Macky était très proche de lui."
Ugxt-O7bB8NdE_LzUK94AaABAg,"Documentaire des cinglés  pervers! Quel est ce président qui n&#39;est pas protégé dans ce monde?? Oh, il a peur... il a peur... Des idiots comme ça !"
Ugwt4bxZIlrXDzvGRHF4AaABAg,😂😂😂😂 toujours entrain de  dire Poutine ci Poutine ça
UgzhsMR4dd4Q8Wz2yQR4AaABAg,Ce normale qu&#39;ils va avoir peur parce que il est sur le point de changer cour de l&#39;histoire faite tombé dollar mètre l&#39;occident a genou sa fait peur ca même 😅😅😅
Ugy0-xJ-rMnJUnco9fN4AaABAg,Vous êtes stupide
Ugyn6jrvCQyXCeW9R6R4AaABAg,"Oui il est protégé, et donc ? Les presidents des États Unis, de la Chine, etc.. sont protégés aussi non ? Merci BFM TV pour ce reportage avec des musiques qui font peur pour ne nous avoir rien appris"
Ugzjl6ezoSQZ8QNkG3N4AaABAg,mdr vous voulez savoir comment Biden est protégé ? Arrêtez vos scoop à deux balles
UgwUzZNbrluJ1MtLyBB4AaABAg,"Bien entendu, BFMTV préfère la marionnette Ukrainienne. Poutine est digne d&#39;être Président du plus grand pays du monde. Si seulement nous avions un tel dirigeant en France... bref vous manquez de discernement !"
Ugwrbj-ZzQ3vqx4-okR4AaABAg,"Décidément entre BFM...e, et la blogueuse &quot;Jeanne traduction&quot; qui invite une Landa russe pour critiquer le president Poutine,les médias MSM ou sur la toile, vous êtes vraiment minables.<br>I l&#39; ❤ Poutine 🇷🇺 <br>I l&#39; ❤ Russia 🇷🇺 from 🇨🇦"
Ugy9IO1k4jbpNOnWIyJ4AaABAg,"Le plus protègé , plus aimé , plus populaire et plus compréhensif et le plus souverain des chefs d’état . N’en déplaise aux gens dont leur gouvernements massacrent les autres peuples depuis 600 ans"
UgxtPezZ8g4KTQXJw154AaABAg,Un missile et l&#39;affaire est réglé🤣🤣🤣
Ugw6WI1f3ib_X1L_Mj54AaABAg,"Ce Poutine, ce manipulateur, ce petit homme tueur.  La Russie n&#39;est qu&#39;un Pays de Mafia qui veux juste le bien des autres, l&#39;argents des autres,  Le gouvernement de tueur, de pourrie et d&#39;ivrognes, Je n&#39;est rien contre les Russes comme peuples mais je suis juste écœurer de Poutine et toute sa Mafia qui veut contrôler le Monde.       Maintenant le Monde entier déteste la Russie a cause de se fou de Poutine."
UgxUV1Vw67yzAF-Y16R4AaABAg,Il est sûrement pas russe ce traître !
Ugxqvqph0x81_s0Evhp4AaABAg,Kadhafi a été tué par des rebelles soutenu par la France et l&#39;UE parce que Sarkozy ne voulait pas payer sa dette.
UgyRSFJewQkSC5O15kZ4AaABAg,P  R  O  P  A G  A  N  D  A       De mauvaise qualité
Ugw5PUmB1hCs1JgN8vZ4AaABAg,"Menteuse, Gaddafi a été tué par les occidentaux et les américains a cause de la france qui avait peur de la création d&#39;une monnaie africane qui allait détruire le dollar et l&#39;euro, pas le peuple libyen"
Ugy1kkdhcaoHliZF4I14AaABAg,❤❤❤❤❤❤❤❤❤❤❤
UgyO6JUnLLdD101BH6p4AaABAg,C&#39;est dieu qui à béni.<br> M.Putine . l&#39;homme fort ❤
UgxPwVCRw0ybKJkfFNV4AaABAg,"Ces stupides journaliste n&#39;ont rien à nous mettre sous la dent...Macron n&#39;est d&#39;aucune utilité c&#39;est pourquoi il est giflé en direct...😂😅( pourquoi  Ces médias s&#39;interessent-ils à des traitres, des apatrides? des aigris. BFMTV  a dit que c&#39;est le peuple libyen qui a tué Khadafi...et non Barack Obama, Nicolas Sarkozy, Tony Blair et Angela Merkel...) Quelle honte ?"
UgyIykdTW-LvNccmR8R4AaABAg,Drôle !
Ugyw0mnZWPSl0d19l4N4AaABAg,"Si ça avait été Obama, BFM TV aurait trouvé ça très bien, mais là, comme c&#39;est Poutine, ce n&#39;est pas bien."
UgwFXSRzWnwfjOvAc2p4AaABAg,Ultra fake c&#39;est hallucinant 😂
UgwBHHdwruLr2hJ6Q2V4AaABAg,"Ils sont désespérée, leurs plans contre la Russie n&#39;a pas marché.<br>❤️🇷🇺❤️ HOURRRRRRRA"
UgwqnlhnO41KYsWyyal4AaABAg,Enquêter d&#39;abord pour votre président perver
UgzXBwZURsy-EHXoiqh4AaABAg,😅😅😅😅
Ugxk_Fe1fB3e799xAhF4AaABAg,"Il a raison de se protéger, avec votre barbarie occidentale comme disait Nicolas Sarkozy, vous voulez tué putin, mais votre barbarie est connu. <br>Nicolas Sarkozy a bien dit c&#39;est en Europe ou il ya eux des guerres barbare donc conclusion des barbares occidentaux selon Nicolas Sarkozy"
UgzlONKp6hiptqEs7hZ4AaABAg,Propagande ridicule
UgzswPtDEM5pntIG-3B4AaABAg,"Vous trouvez toujours vos semblables pour vous accompagner dans vos bêtises ridicules 😂😂. Je me rappelle votre expert qui a travaillé avec Poutine, qui racontait tous vos fantasmes sur vos plateaux et qui disait même c’est le clone de Poutine qui se présente au public. Vous avez encore trouvé un ex garde corps de Poutine. 😀😃😀😃😄😃😅😅. Le prochain coup c’est quoi bfm ?"
UgzgGCs1XRaOPXdUB4R4AaABAg,😅😅😅😅😂😂😂 je ris trop cette dame qui pense connaître et elle pense trouver des mots pauvre de toi petasse
Ugz7i1RFsnJkVbvUKwp4AaABAg,Président Poutine pour travailler 14 h par jour il doit boire Red Bull
Ugwn6ep7NR9U-Dkb7DF4AaABAg,"Au nombre de reportage anti russe qui vous faites normal qui va se protéger en conséquence. Il va se protéger en corrélation avec l&#39;intensité du montage de tête vide que vous pratiquer depuis des années, contre la Russie."
Ugy1GdMpPoM6oSBsjR54AaABAg,Président Poutine aide les compagnies russes pour vendre un vrai homme d&#39;État
UgywZCoxKAHxF4ZfMcR4AaABAg,Président Poutine travail 14 h par jour la politique son métier ils vont la marchandise russe aussi
Ugx4EnYyx7BomG7pPRV4AaABAg,Si vous avez une belle voiture président Poutine va de vendre une c&#39;est un commerçant aussi
UgxWENZsy2x4H0MZXDB4AaABAg,C&#39;est ce que Navalny lui avait un papi dans son bunker
Ugzbj1of0ShyNCCfHVF4AaABAg,Merci beaucoup mr poutine la sécurité d’abord Urrraaaaaa 🇷🇺
UgyQr40ig7YTUXb1J-14AaABAg,Poutine est fort et intelligent
UgxC6CRrOtDgGPE0Kbh4AaABAg,Vive la Russie ❤😂❤🎉 vive Poutine ❤
Ugxe4hQIj9BA-6uKzBF4AaABAg,"Quand on voit le nombre de baffles reçues par Macron, il devrait penser à être mieux protégé..."
Ugxt-R13kbt9V2AMUOx4AaABAg,Pourquoi Les surnoms &quot; Dictateur &quot; ? Leur peuple aime leurs présidents c&#39;est quoi votre problème ? . Le seul dictateur qui existe c&#39;est celui qui ce croit gendarme du monde dicte au pays des ordres.. Voilà le vrai sens de la dictature.
UgyUjrCbyor2gnvCyXF4AaABAg,"Poutine est le Président de la Russie , le pays qui a défie l&#39;OTAN, en quoi sa protection maximale est un scandale????"
UgxsV3WTw-cxVzmeW8N4AaABAg,"<a href=""https://www.youtube.com/watch?v=60eVndD6SKk&amp;t=514"">8:34</a> et jean mich ? qui dément ?"
Ugy20jRueJA5riiRWvJ4AaABAg,"Lorsque je vois le capitalisme, la mafia politico-financiere des paradis fiscaux devenir blancs et transpirer, alors j&#39;adhère. <br>🇲🇫🤝🇷🇺"
UgxnKHDjcDqVYmLQLIF4AaABAg,"Pouvez-vous nous dire quel chef d&#39;état ne craint pas pour sa vie, chère madame ?<br>Franchement.  . ."
Ugz1vuqS3PX54T_Ff3Z4AaABAg,Des qu ils ont prononcé Sarkozy et Hollande....j ai quitté la vidéo
UgzOyFrGWmDw5xfNTF54AaABAg,Gloire et honneur au Président Vladimir Poutine ! 🇷🇺
